1	0.0
4	0.0
7	0.0
10	0.0
13	0.0
16	0.0
19	199987.2
22	0.0
25	0.0
28	0.0
31	0.0
34	0.0
37	0.0
40	0.0
43	0.0
46	0.0
49	0.0
52	0.0
55	0.0
58	200396.8
61	0.0
64	0.0
67	200345.6
70	0.0
73	0.0
76	199833.6
79	0.0
82	199987.2
85	200192.0
88	0.0
91	0.0
94	199782.4
97	200140.8
100	199833.6
103	0.0
106	0.0
109	0.0
112	0.0
115	0.0
118	0.0
121	0.0
124	199219.2
127	200192.0
130	0.0
133	199782.4
136	200038.4
139	200192.0
142	199424.0
145	0.0
148	0.0
151	0.0
154	0.0
157	0.0
160	400025.6
163	200038.4
166	199577.6
169	400025.6
172	200243.2
175	199987.2
178	200038.4
181	199782.4
184	0.0
187	0.0
190	199628.8
193	200243.2
196	0.0
199	199833.6
202	200601.6
205	200345.6
208	200448.0
211	0.0
214	199987.2
217	0.0
220	0.0
223	0.0
226	200192.0
229	200192.0
232	199628.8
235	199987.2
238	199782.4
241	399667.2
244	0.0
247	0.0
250	199987.2
253	199782.4
256	400230.4
259	199987.2
262	595148.8
265	599193.6
268	199833.6
271	200601.6
274	199782.4
277	400640.0
280	399052.8
283	400230.4
286	600012.8
289	399769.6
292	199987.2
295	200192.0
298	200345.6
301	200396.8
304	200038.4
307	200192.0
310	400230.4
313	399411.2
316	400588.8
319	199577.6
322	200192.0
325	0.0
328	199987.2
331	200243.2
334	199987.2
337	401049.6
340	200192.0
343	399974.4
346	200448.0
349	200601.6
352	199833.6
355	399974.4
358	400025.6
361	200345.6
364	400025.6
367	199987.2
370	599808.0
373	399974.4
376	600012.8
379	400998.4
382	0.0
385	400179.2
388	399974.4
391	399974.4
394	199782.4
397	199936.0
400	399820.8
403	199782.4
406	200192.0
409	401049.6
412	399411.2
415	400435.2
418	0.0
421	600217.6
424	400025.6
427	200396.8
430	400025.6
433	799795.2
436	400384.0
439	399360.0
442	200601.6
445	400128.0
448	600217.6
451	600371.2
454	199987.2
457	200243.2
460	800409.6
463	199987.2
466	200038.4
469	200192.0
472	400179.2
475	600012.8
478	400230.4
481	399411.2
484	199833.6
487	600985.6
490	400025.6
493	199987.2
496	400230.4
499	600166.4
