367	259	0
469	260	0
385	261	0
373	262	0
347	263	0
373	264	0
420	265	300494
425	266	0
434	267	0
372	268	0
447	269	0
402	270	0
415	271	0
427	272	0
413	273	0
398	274	0
394	275	0
445	276	0
462	277	0
415	278	0
416	279	0
354	280	0
434	281	0
422	282	0
437	283	0
420	284	0
399	285	0
408	286	0
440	287	0
438	288	0
433	289	0
444	290	0
457	291	0
456	292	0
442	293	0
420	294	0
365	295	0
472	296	0
458	297	340544
443	298	0
462	299	0
539	300	0
449	301	0
500	302	0
456	303	0
463	304	0
464	305	0
467	306	0
473	307	0
476	308	0
518	309	0
530	310	0
479	311	0
439	312	0
482	313	0
465	314	0
428	315	0
479	316	0
478	317	0
478	318	0
483	319	0
506	320	0
464	321	0
485	322	0
487	323	0
545	324	0
519	325	0
473	326	0
483	327	0
494	328	340366
480	329	0
481	330	0
504	331	0
439	332	0
515	333	0
484	334	0
522	335	0
518	336	0
504	337	0
525	338	19874
513	339	0
448	340	0
517	341	0
540	342	0
510	343	379966
508	344	0
505	345	0
541	346	0
510	347	0
524	348	0
517	349	0
489	350	0
525	351	0
531	352	0
533	353	0
491	354	0
551	355	0
591	356	0
511	357	0
526	358	0
542	359	0
524	360	0
558	361	0
567	362	0
592	363	0
569	364	0
501	365	0
587	366	0
553	367	0
563	368	0
566	369	0
613	370	0
527	371	0
595	372	0
593	373	0
540	374	19262
578	375	0
556	376	0
531	377	0
558	378	0
574	379	0
527	380	0
572	381	0
545	382	0
548	383	0
623	384	0
632	385	0
637	386	0
568	387	0
633	388	0
544	389	0
578	390	0
611	391	0
567	392	0
631	393	0
556	394	0
625	395	0
601	396	0
604	397	0
639	398	0
611	399	0
612	400	0
631	401	0
631	402	0
676	403	0
558	404	0
601	405	0
636	406	0
614	407	0
662	408	0
636	409	19886
639	410	0
595	411	0
626	412	0
598	413	660148
615	414	0
646	415	0
582	416	0
597	417	0
636	418	0
658	419	0
665	420	0
635	421	0
662	422	0
625	423	0
659	424	0
622	425	0
631	426	0
713	427	0
686	428	0
616	429	0
663	430	0
609	431	0
609	432	0
590	433	0
640	434	0
627	435	0
701	436	0
706	437	0
651	438	0
645	439	0
608	440	0
664	441	0
702	442	0
671	443	0
673	444	0
689	445	20000
707	446	0
682	447	0
641	448	0
677	449	0
729	450	0
706	451	0
628	452	0
690	453	0
725	454	19864
662	455	0
732	456	0
705	457	0
665	458	0
776	459	0
683	460	0
665	461	0
681	462	0
726	463	0
722	464	0
683	465	0
713	466	0
789	467	0
710	468	20198
705	469	0
728	470	0
723	471	0
667	472	0
689	473	0
748	474	0
707	475	0
750	476	0
653	477	0
714	478	20010
714	479	0
681	480	0
704	481	0
698	482	0
709	483	20448
672	484	0
708	485	0
794	486	0
761	487	0
737	488	0
740	489	0
707	490	0
739	491	0
806	492	0
730	493	20000
730	494	0
812	495	0
769	496	0
718	497	0
752	498	0
691	499	0
