1	1580.0
4	700.0
7	680.0
10	940.0
13	600.0
16	680.0
19	720.0
22	620.0
25	29280.0
28	640.0
31	640.0
34	640.0
37	640.0
40	620.0
43	580.0
46	560.0
49	960.0
52	1200.0
55	660.0
58	640.0
61	600.0
64	640.0
67	600.0
70	700.0
73	1000.0
76	660.0
79	980.0
82	660.0
85	640.0
88	600.0
91	1060.0
94	680.0
97	720.0
100	660.0
103	960.0
106	660.0
109	1260.0
112	980.0
115	700.0
118	660.0
121	800.0
124	960.0
127	13900.0
130	980.0
133	740.0
136	660.0
139	980.0
142	600.0
145	1000.0
148	940.0
151	680.0
154	620.0
157	1020.0
160	1160.0
163	18180.0
166	640.0
169	1020.0
172	740.0
175	600.0
178	680.0
181	680.0
184	660.0
187	720.0
190	700.0
193	960.0
196	740.0
199	700.0
202	600.0
205	145100.0
208	800.0
211	860.0
214	143640.0
217	1580.0
220	760.0
223	148260.0
226	780.0
229	700.0
232	820.0
235	840.0
238	158280.0
241	1140.0
244	1080.0
247	780.0
250	760.0
253	1240.0
256	920.0
259	780.0
262	880.0
265	780.0
268	1220.0
271	2080.0
274	980.0
277	860.0
280	272140.0
283	800.0
286	1140.0
289	840.0
292	1420.0
295	1120.0
298	760.0
301	840.0
304	1980.0
307	1220.0
310	800.0
313	820.0
316	1120.0
319	1180.0
322	1440.0
325	780.0
328	780.0
331	1400.0
334	880.0
337	780.0
340	1120.0
343	980.0
346	1260.0
349	1060.0
352	1060.0
355	840.0
358	740.0
361	1020.0
364	880.0
367	940.0
370	1180.0
373	1420.0
376	2000.0
379	960.0
382	860.0
385	1060.0
388	28960.0
391	720.0
394	840.0
397	840.0
400	860.0
403	920.0
406	2200.0
409	920.0
412	800.0
415	1260.0
418	940.0
421	800.0
424	349460.0
427	1100.0
430	900.0
433	860.0
436	820.0
439	1440.0
442	980.0
445	1080.0
448	1540.0
451	1500.0
454	1100.0
457	39780.0
460	1800.0
463	760.0
466	820.0
469	1460.0
472	860.0
475	1320.0
478	800.0
481	920.0
484	860.0
487	900.0
490	1220.0
493	840.0
496	1140.0
499	1060.0
502	900.0
505	1680.0
508	1180.0
511	1200.0
514	860.0
517	1060.0
520	740.0
523	1040.0
526	1400.0
529	780.0
532	780.0
535	800.0
538	820.0
541	1500.0
544	1340.0
547	960.0
550	1260.0
553	960.0
556	820.0
559	880.0
562	1340.0
565	740.0
568	1100.0
571	760.0
574	1280.0
577	1320.0
580	880.0
583	820.0
586	1000.0
589	900.0
592	780.0
595	2200.0
598	980.0
601	980.0
604	3633380.0
607	1660.0
610	1280.0
613	820.0
616	980.0
619	900.0
622	1300.0
625	1260.0
628	840.0
631	1420.0
634	1280.0
637	713520.0
640	1700.0
643	860.0
646	880.0
649	940.0
652	960.0
655	1000.0
658	960.0
661	920.0
664	960.0
667	980.0
670	940.0
673	1300.0
676	1100.0
679	504160.0
682	1180.0
685	1700.0
688	920.0
691	1260.0
694	900.0
697	920.0
700	1320.0
703	980.0
706	1300.0
709	780.0
712	720.0
715	820.0
718	800.0
721	1280.0
724	1200.0
727	1180.0
730	920.0
733	840.0
736	1020.0
739	840.0
742	3500.0
745	820.0
748	1120.0
751	1000.0
754	960.0
757	860.0
760	900.0
763	920.0
766	880.0
769	980.0
772	940.0
775	880.0
778	1120.0
781	760.0
784	940.0
787	1020.0
790	1260.0
793	1000.0
796	900.0
799	880.0
