1	1	0
2	2	0
5	3	0
4	4	0
13	5	0
13	6	0
7	7	19636
23	8	20020
15	9	0
16	10	0
17	11	0
25	12	20018
21	13	0
19	14	20120
29	15	0
27	16	20088
35	17	20006
40	18	19884
46	19	19892
39	20	20166
22	21	0
32	22	20238
27	23	19914
38	24	20282
25	25	0
38	26	19872
37	27	20224
40	28	20148
51	29	19982
48	30	18856
43	31	40052
61	32	40402
39	33	0
51	34	19930
50	35	40122
43	36	20246
57	37	19874
58	38	20006
61	39	20010
63	40	20000
62	41	40008
52	42	20118
49	43	19844
73	44	39778
83	45	59776
59	46	19764
73	47	40010
85	48	60014
67	49	40248
89	50	40216
84	51	40122
96	52	79898
76	53	40554
88	54	59740
92	55	40004
89	56	39998
102	57	80020
90	58	63508
60	59	19992
72	60	19992
83	61	40006
90	62	40130
99	63	50666
86	64	50900
102	65	40252
106	66	80020
94	67	40130
100	68	59782
101	69	41386
107	70	70578
118	71	59894
104	72	40014
114	73	59738
96	74	40042
124	75	80470
100	76	40008
125	77	140590
90	78	40012
106	79	60160
124	80	80250
137	81	80054
120	82	79726
138	83	80022
123	84	71830
139	85	99954
113	86	39904
140	87	79890
115	88	60148
107	89	60134
137	90	67638
114	91	60490
136	92	99722
142	93	79768
162	94	119834
161	95	99872
157	96	100114
156	97	100022
174	98	100056
127	99	60018
152	100	80052
140	101	80144
141	102	80010
116	103	40148
181	104	140030
182	105	140046
157	106	120828
159	107	160052
155	108	100020
155	109	99990
169	110	120044
158	111	79996
190	112	120030
187	113	120262
171	114	99898
174	115	119906
162	116	100178
200	117	140290
198	118	120030
192	119	120180
176	120	80054
159	121	100008
158	122	83078
150	123	80012
199	124	139988
192	125	140052
183	126	120028
183	127	120004
168	128	120046
219	129	139958
176	130	100034
204	131	140038
189	132	120058
184	133	100026
163	134	120002
189	135	100020
239	136	140056
204	137	140296
194	138	120046
220	139	140148
215	140	140040
186	141	119864
223	142	139872
200	143	100020
196	144	100020
223	145	139904
219	146	120144
208	147	140108
219	148	120288
188	149	100140
245	150	159898
251	151	159918
216	152	119902
183	153	119744
241	154	220082
249	155	180060
240	156	140052
257	157	180002
209	158	119914
258	159	160140
246	160	160188
250	161	220242
212	162	160018
259	163	199992
220	164	120012
248	165	159762
278	166	180138
236	167	140020
237	168	140172
296	169	259866
249	170	140150
246	171	140136
271	172	179924
250	173	159804
262	174	160016
195	175	99870
275	176	180042
238	177	140030
310	178	240088
249	179	139906
304	180	199882
310	181	259912
269	182	179962
275	183	160016
230	184	159924
338	185	299910
296	186	239988
285	187	220038
265	188	180040
270	189	220016
264	190	220024
284	191	200034
285	192	240078
298	193	300008
299	194	280074
336	195	320022
291	196	200050
309	197	200096
325	198	260066
283	199	200038
329	200	280090
295	201	220118
364	202	400206
312	203	199984
323	204	220046
330	205	220024
318	206	219930
327	207	200024
322	208	199906
330	209	220066
296	210	159914
293	211	180326
325	212	240178
339	213	210482
300	214	162820
309	215	180038
303	216	200044
320	217	180162
378	218	240050
359	219	259786
308	220	180040
303	221	179922
306	222	199926
369	223	260242
333	224	220258
323	225	240278
309	226	220472
385	227	256922
333	228	220240
336	229	220374
385	230	240514
391	231	251382
332	232	219932
345	233	200042
391	234	260166
372	235	267118
392	236	400096
396	237	280068
386	238	260176
326	239	199954
363	240	239942
370	241	259912
385	242	280052
329	243	220020
361	244	219944
396	245	280300
385	246	240054
389	247	239916
415	248	299934
402	249	279564
357	250	220082
381	251	219826
358	252	220070
404	253	251508
378	254	269832
369	255	244414
408	256	260204
394	257	260310
407	258	300182
382	259	239782
393	260	279826
369	261	259926
386	262	260176
417	263	275904
423	264	280698
384	265	241212
435	266	341126
418	267	260106
420	268	299954
391	269	259920
395	270	280070
434	271	320232
445	272	320318
448	273	339956
425	274	300190
375	275	260054
423	276	280174
392	277	277704
432	278	300068
466	279	320092
393	280	240264
427	281	320340
481	282	359820
435	283	320192
452	284	320190
454	285	340330
419	286	285062
454	287	311796
451	288	360166
430	289	320166
439	290	320204
469	291	359938
442	292	280196
417	293	259924
489	294	339656
453	295	320090
401	296	280214
449	297	340218
425	298	300072
465	299	360104
442	300	300032
398	301	240038
449	302	300316
451	303	299714
462	304	319956
473	305	340074
447	306	299978
499	307	339844
513	308	360336
533	309	440080
485	310	340192
422	311	260110
459	312	319974
475	313	459842
504	314	420504
470	315	360068
455	316	320152
491	317	340094
496	318	350922
478	319	340096
462	320	360084
529	321	360040
496	322	360138
492	323	299754
531	324	360926
445	325	320068
471	326	321478
442	327	278686
517	328	338920
507	329	341400
507	330	363452
466	331	320294
495	332	339964
474	333	320208
481	334	299916
500	335	320072
543	336	407470
486	337	320076
468	338	319784
504	339	360078
499	340	340080
486	341	340058
534	342	400080
465	343	320068
524	344	400124
546	345	399910
585	346	480116
512	347	360062
622	348	480234
563	349	399974
545	350	360346
504	351	320072
535	352	380098
584	353	440174
556	354	400046
520	355	359428
566	356	380214
540	357	359798
528	358	340016
596	359	413552
524	360	380152
507	361	320082
507	362	367170
542	363	360432
527	364	359962
544	365	381146
517	366	322102
590	367	459850
644	368	480588
585	369	398332
553	370	380084
602	371	460100
601	372	422442
556	373	399624
631	374	500032
594	375	420048
577	376	450170
577	377	419860
596	378	439876
592	379	400306
594	380	420210
615	381	439982
596	382	380084
567	383	400050
602	384	400086
567	385	380076
632	386	454490
561	387	384146
509	388	361472
576	389	400548
568	390	421874
641	391	497980
600	392	440490
591	393	460714
557	394	375020
618	395	440216
589	396	420212
630	397	480360
591	398	399760
628	399	440160
538	400	379964
637	401	460222
590	402	380164
643	403	520132
613	404	400078
584	405	379964
593	406	400234
615	407	440070
678	408	581056
626	409	419868
584	410	420250
639	411	440036
624	412	420068
696	413	520236
583	414	481882
607	415	399126
659	416	488332
586	417	395808
638	418	420026
645	419	439632
620	420	440456
707	421	498060
624	422	440230
733	423	572678
683	424	500222
654	425	460110
638	426	419954
685	427	464344
602	428	400856
682	429	480996
709	430	520178
587	431	400086
637	432	424914
638	433	460100
668	434	540126
667	435	460100
605	436	440034
632	437	460104
651	438	439946
637	439	439966
727	440	520118
681	441	500230
735	442	539998
610	443	380408
656	444	478174
730	445	520652
663	446	460104
707	447	500126
700	448	519854
726	449	540116
676	450	500092
693	451	580126
605	452	420126
632	453	520118
694	454	500094
661	455	440082
722	456	499526
652	457	440738
669	458	462098
749	459	530784
687	460	480656
751	461	518418
705	462	500870
669	463	440746
785	464	621324
711	465	479792
723	466	509254
676	467	461474
726	468	500332
738	469	558520
660	470	461462
670	471	449160
718	472	520192
725	473	500280
709	474	460390
675	475	458580
703	476	501822
691	477	479614
751	478	540938
743	479	560122
759	480	560126
705	481	499730
713	482	520130
700	483	480096
780	484	585868
723	485	500166
733	486	510750
735	487	541110
735	488	516986
732	489	513596
704	490	451656
748	491	542012
729	492	511614
740	493	620256
698	494	459820
776	495	640142
677	496	559410
758	497	519820
766	498	560520
765	499	580416
