323	200	772
290	201	1286
300	202	782
291	203	792
317	204	792
315	205	1266
324	206	1288
306	207	1106
313	208	1706
294	209	808
343	210	786
314	211	370718
320	212	1014
286	213	2216
281	214	792
419	215	780
318	216	788
311	217	373470
312	218	1462
351	219	796
298	220	1286
366	221	439798
358	222	994
400	223	1278
347	224	786
311	225	782
345	226	790
347	227	782
343	228	802
361	229	774
379	230	1288
355	231	788
350	232	792
347	233	1752
355	234	1244
369	235	784
323	236	814
399	237	788
383	238	1290
372	239	784
338	240	792
350	241	774
330	242	1260
375	243	808
359	244	1756
347	245	780
376	246	772
413	247	786
363	248	798
369	249	780
397	250	798
373	251	466856
363	252	1520
377	253	778
414	254	774
366	255	812
362	256	780
378	257	810
356	258	1838
371	259	820
405	260	2344
462	261	1310
439	262	868
407	263	1318
405	264	868
380	265	2316
422	266	806
391	267	796
410	268	1346
414	269	816
404	270	1636
404	271	812
386	272	1314
410	273	1322
457	274	1336
405	275	1324
442	276	808
379	277	824
455	278	1304
465	279	814
413	280	1820
397	281	816
438	282	1348
380	283	487722
450	284	1546
399	285	2092
394	286	3894
434	287	806
439	288	814
451	289	818
455	290	1872
430	291	1888
412	292	541004
495	293	1214
438	294	828
449	295	806
417	296	1103616
452	297	7862
497	298	982
422	299	794
424	300	1896
460	301	1356
429	302	810
465	303	804
508	304	655566
440	305	1646
470	306	1322
412	307	1310
505	308	814
480	309	872
439	310	806
485	311	802
508	312	806
476	313	846
446	314	798
508	315	810
458	316	816
521	317	802
448	318	810
502	319	802
508	320	1324
471	321	1328
492	322	830
463	323	2870
495	324	800
480	325	810
510	326	838
479	327	814
558	328	1346
497	329	802
533	330	816
525	331	808
557	332	824
561	333	1340
564	334	1314
511	335	1328
512	336	1306
487	337	816
520	338	848
541	339	812
525	340	810
516	341	816
539	342	1836
537	343	818
515	344	1314
463	345	2838
524	346	820
484	347	1816
500	348	810
555	349	808
556	350	808
533	351	2230
547	352	822
560	353	1850
537	354	818
561	355	844
573	356	816
555	357	1316
541	358	1324
543	359	876
546	360	810
567	361	816
491	362	810
473	363	808
539	364	808
530	365	862
550	366	806
577	367	1314
537	368	1800
600	369	812
536	370	1649092
535	371	1628
564	372	810
557	373	808
546	374	1832
545	375	806
582	376	818
568	377	818
547	378	806
560	379	806
578	380	800
586	381	1824
564	382	846
600	383	816
623	384	806
567	385	1344
657	386	824
531	387	816
589	388	818
584	389	810
612	390	800
574	391	854
541	392	1340
616	393	804
608	394	806
625	395	800236
603	396	1054
595	397	814
545	398	1370
561	399	814
621	400	818
571	401	1320
612	402	814
633	403	828
619	404	814
639	405	1384
630	406	806
580	407	1354
603	408	944
611	409	886
669	410	878
611	411	1826
536	412	842
582	413	892
618	414	838
672	415	2024
649	416	1680
586	417	940
650	418	1196
660	419	1488
705	420	1514
665	421	1020
647	422	1062
698	423	1110
601	424	912
708	425	994
626	426	1600
662	427	1132
635	428	1044
685	429	1086
697	430	1126
718	431	2924
644	432	952
679	433	958
669	434	1506
633	435	948
612	436	1036
614	437	1070
688	438	1416
633	439	2014
728	440	1048
623	441	1043818
639	442	1870
739	443	984
699	444	848
657	445	836
657	446	872
757	447	850
688	448	810
761	449	1376
661	450	964
697	451	2506
703	452	1622
674	453	924
684	454	884
737	455	958126
698	456	968
698	457	814
718	458	812
668	459	806
752	460	987876
726	461	1354
710	462	1326
683	463	912
658	464	842
654	465	806
733	466	818
685	467	1328
717	468	1348
774	469	826
708	470	1358
691	471	882
754	472	1414
659	473	1428
675	474	1334
705	475	1336
742	476	812
742	477	1904
708	478	1824
678	479	816
711	480	850
716	481	824
740	482	822
752	483	804
785	484	810
757	485	1370
723	486	808
779	487	816
686	488	824
804	489	832
838	490	1338
735	491	1410
728	492	840
728	493	816
784	494	1332
678	495	802
737	496	804
782	497	1318
732	498	924
783	499	822
